<0.0000e+00 0.0000e+00>
<966590.9563120364 3767892.568785793>
<965109.6548867383 3772776.1820142325>
<963631.5391799427 3777651.3303597197>
<962156.6455763136 3782518.0210182816>
<960685.011307916 3787376.261113245>
<959216.6744587556 3792226.0577243883>
<957751.6739685667 3797067.4179171086>
<956290.0496358519 3801900.3487715856>
<954831.8421201797 3806724.857411925>
<953377.0929437443 3811540.9510352644>
<951925.8444921938 3816348.6369408187>
<950478.1400147331 3821147.9225588585>
<949034.0236235071 3825938.8154795943>
<947593.5402922728 3830721.323481955>
<946156.7358543652 3835495.4545622477>
<944723.6569999667 3840261.2169626746>
<943294.3512726869 3845018.6191997016>
<941868.8670654603 3849767.6700922563>
<940447.2536157721 3854508.378789746>
<939029.5610002191 3859240.7547998773>
<937615.8401284153 3863964.8080162653>
<936206.142736252 3868680.548745823>
<934800.5213785211 3873387.9877359103>
<933399.0294209108 3878087.136201236>
<932001.7210313844 3882778.005850499>
<930608.651170953 3887460.608912757>
<929219.8755838486 3892134.958163508>
<927835.4507871129 3896801.0669504823>
<926455.4340596083 3901458.949219122>
<925079.8834304627 3906108.6195377503>
<923708.8576669601 3910750.0931224115>
<922342.4162618858 3915383.3858613777>
<920980.6194203375 3920008.5143393087>
<919623.5280460144 3924625.495861061>
<918271.2037269928 3929234.3484751335>
<916923.7087210016 3933835.090996746>
<915581.1059402069 3938427.743030537>
<914243.458935517 3943012.3249928798>
<912910.8318804196 3947588.8581338045>
<911583.2895543614 3952157.3645585254>
<910260.8973256802 3956717.8672485594>
<908943.7211341031 3961270.390082436>
<907631.827472818 3965814.9578559925>
<906325.2833701322 3970351.596302243>
<905024.1563707277 3974880.3321108245>
<903728.5145165236 3979401.192947011>
<902438.4263271566 3983914.2074702876>
<901153.9607800908 3988419.4053524877>
<899875.1872903652 3992916.817295485>
<898602.1756899926 3997406.475048436>
<897334.9962070162 4001888.41142457>
<896073.7194442379 4006362.6603175253>
<894818.4163576256 4010829.2567172283>
<893569.1582344112 4015288.236725307>
<892326.0166708875 4019739.6375700445>
<891089.0635499164 4024183.4976208652>
<889858.3710181544 4028619.856402352>
<888634.0114630087 4033048.7546077925>
<887416.0574893302 4037470.2341122543>
<886204.5818958546 4041884.337985183>
<884999.6576514 4046291.110502529>
<883801.3578708301 4050690.5971583906>
<882609.7557907918 4055082.8446761845>
<881424.9247452363 4059467.901019334>
<880246.9381407315 4063845.8154014745>
<879075.8694315759 4068216.6382961804>
<877911.79209472 4072580.421446207>
<876754.7796045055 4076937.217872251>
<875604.9054072299 4081287.0818812246>
<874462.2428955431 4085630.0690740473>
<873326.8653826864 4089966.236352951>
<872198.8460765791 4094295.6419283003>
<871078.2580537624 4098618.345324927>
<869965.1742332069 4102934.407387979>
<868859.6673499916 4107243.89028828>
<867761.8099288613 4111546.8575272067>
<866671.6742576704 4115843.373941077>
<865589.3323607192 4120133.50570505>
<864514.855971991 4124417.320336542>
<863448.3165082949 4128694.886698152>
<862389.7850423241 4132966.2750001024>
<861339.332275633 4137231.5568021922>
<860297.0285115428 4141490.8050152613>
<859262.9436279803 4145744.0939021683>
<858237.1470502572 4149991.4990782803>
<857219.707723796 4154233.097511476>
<856210.6940868099 4158468.967521659>
<855210.1740429411 4162699.1887797867>
<854218.214933866 4166923.842306407>
<853234.8835118725 4171143.01046971>
<852260.2459124144 4175356.776983089>
<851294.3676266526 4179565.226902216>
<850337.3134739853 4183768.4466216266>
<849389.147574576 4187966.523870814>
<848449.9333218844 4192159.547709838>
<847519.7333552069 4196347.608524441>
<846598.609532232 4200530.798020676>
<845686.6229016178 4204709.209219043>
<844783.8336755967 4208882.936448136>
<843890.3012026153 4213052.075337798>
<843006.0839400126 4217216.722811785>
<842131.2394267468 4221376.977079936>
<841265.8242561731 4225532.937629857>
<840409.8940488816 4229684.705218101>
<839563.5034256002 4233832.381860864>
<838726.7059801699 4237976.070824184>
<837899.5542525982 4242115.876613643>
<837082.0997021976 4246251.904963575>
<836274.392680816 4250384.262825781>
<835476.4824061652 4254513.058357738>
<834688.4169352549 4258638.400910327>
<833910.243137939 4262760.401015045>
<833142.0066705807 4266879.1703707315>
<832383.7519498443 4270994.821829788>
<831635.5221266202 4275107.469383906>
<830897.3590600909 4279217.228149282>
<830169.3032919455 4283324.214351347>
<829451.3940207497 4287428.545308982>
<828743.6690764799 4291530.339418238>
<828046.1648952278 4295629.716135551>
<827358.9164940853 4299726.795960456>
<826681.9574462168 4303821.700417796>
<826015.3198561263 4307914.552039429>
<825359.0343351292 4312005.47434543>
<824713.129977037 4316094.591824792>
<824077.6343340622 4320182.02991562>
<823452.5733929548 4324267.914984818>
<822837.971551376 4328352.374307283>
<822233.8515945218 4332435.536044587>
<821640.2346720025 4336517.529223155>
<821057.1402749905 4340598.483711945>
<820484.5862136431 4344678.530199625>
<819922.5885948128 4348757.800171247>
<819371.1618000529 4352836.425884422>
<818830.3184639292 4356914.540344996>
<818300.069452649 4360992.277282228>
<817780.4238430149 4365069.771123467>
<817271.3889017178 4369147.156968343>
<816772.9700649768 4373224.570562458>
<816285.1709185377 4377302.1482705865>
<815807.9931780411 4381380.027049393>
<815341.4366697714 4385458.344419655>
<814885.4993117979 4389537.238438009>
<814440.1770955181 4393616.847668213>
<814005.4640676166 4397697.31115193>
<813581.3523124503 4401778.768379045>
<813167.8319348707 4405861.3592575025>
<812764.8910434968 4409945.224082686>
<812372.5157344493 4414030.503506333>
<811990.6900755581 4418117.338504989>
<811619.3960910564 4422205.870348019>
<811258.6137467716 4426296.240565165>
<810908.3209358271 4430388.590913666>
<810568.4934648661 4434483.063344944>
<810239.10504081 4438579.799970856>
<809920.1272581639 4442678.943029534>
<809611.5295868817 4446780.634850802>
<809313.279360803 4450885.01782119>
<809025.3417666736 4454992.2343485495>
<808747.6798337636 4459102.426826276>
<808480.2544240939 4463215.737597147>
<808223.0242232835 4467332.308916796>
<807975.945732032 4471452.28291681>
<807738.9732582459 4475575.8015674865>
<807512.0589098247 4479703.006640233>
<807295.1525881159 4483834.039669647>
<807088.2019820523 4487969.041915264>
<806891.1525629832 4492108.154323001>
<806703.9475802113 4496251.517486303>
<806526.5280572461 4500399.271606995>
<806358.8327887862 4504551.556455873>
<806200.7983384408 4508708.511333027>
<806052.3590372026 4512870.275027922>
<805913.4469826807 4517036.985779247>
<805783.9920391066 4521208.781234544>
<805663.9218381215 4525385.79840964>
<805553.1617803561 4529568.173647889>
<805451.6350378119 4533756.042579246>
<805359.262557054 4537949.540079183>
<805275.9630632238 4542148.800227473>
<805201.6530648805 4546353.9562668465>
<805136.246859681 4550565.140561554>
<805079.6565409028 4554782.484555835>
<805031.7920048223 4559006.1187323285>
<804992.5609589509 4563236.172570431>
<804961.8689311392 4567472.774504625>
<804939.6192795533 4571716.051882806>
<804925.7132035298 4575966.130924609>
<804920.0497553153 4580223.136679774>
<804922.5258526941 4584487.192986566>
<804933.0362925093 4588758.422430254>
<804951.4737650806 4593036.946301697>
<804977.7288695216 4597322.884556039>
<805011.6901299608 4601616.3557715425>
<805053.2440126652 4605917.4771085745>
<805102.2749440725 4610226.364268782>
<805158.6653297275 4614543.131454463>
<805222.2955741273 4618867.89132817>
<805293.044101473 4623200.754972555>
<805370.7873773252 4627541.831850489>
<805455.3999311656 4631891.229765475>
<805546.754379858 4636249.05482238>
<805644.7214520087 4640615.411388505>
<805749.1700132203 4644990.402055022>
<805859.9670922366 4649374.127598794>
<805976.9779079712 4653766.6869446095>
<806100.0658974159 4658168.17712785>
<806229.0927444198 4662578.693257615>
<806363.9184093357 4666998.328480325>
<806504.4011595208 4671427.173943834>
<806650.3976006875 4675865.318762065>
<806801.7627090911 4680312.849980194>
<806958.3498645477 4684769.852540413>
<807120.0108842677 4689236.409248281>
<807286.5960574964 4693712.600739703>
<807457.9541809469 4698198.505448535>
<807633.9325950142 4702694.199574866>
<807814.3772207551 4707199.757053976>
<807999.1325976199 4711715.249525996>
<808188.0419219218 4716240.746306304>
<808380.9470860256 4720776.314356661>
<808577.6887182421 4725322.018257116>
<808778.1062234085 4729877.920178694>
<808982.0378241382 4734444.079856898>
<809189.3206027215 4739020.554566032>
<809399.7905436573 4743607.3990943665>
<809613.2825767962 4748204.665720168>
<809829.630621076 4752812.404188604>
<810048.6676288258 4757430.661689552>
<810270.2256306208 4762059.482836308>
<810494.1357806628 4766698.909645235>
<810720.2284026645 4771348.981516346>
<810948.3330362164 4776009.735214847>
<811178.2784836103 4780681.20485365>
<811409.8928570962 4785363.421876871>
<811643.0036265498 4790056.415044321>
<811877.4376675232 4794760.210417006>
<812113.0213096546 4799474.83134365>
<812349.580385413 4804200.298448235>
<812586.9402791498 4808936.62961859>
<812824.9259764315 4813683.839996021>
<813063.3621136287 4818441.941965996>
<813302.0730277324 4823210.945149889>
<813540.882806373 4827990.856397795>
<813779.615338012 4832781.679782412>
<814018.0943622829 4837583.416594008>
<814256.14352045 4842396.065336458>
<814493.5864059601 4847219.621724377>
<814730.2466150596 4852054.078681326>
<814965.9477974469 4856899.42633911>
<815200.513706936 4861755.652038171>
<815433.7682521011 4866622.740329052>
<815665.5355468751 4871500.672974961>
<815895.6399610754 4876389.428955407>
<816123.906170829 4881288.9844709225>
<816350.1592088698 4886199.312948862>
<816574.2245146808 4891120.385050272>
<816795.9279844549 4896052.168677823>
<817015.0960208466 4900994.62898481>
<817231.5555824899 4905947.7283852>
<817445.134233254 4910911.426564726>
<817655.6601912132 4915885.680493021>
<817862.9623773043 4920870.444436778>
<818066.8704636461 4925865.669973926>
<818267.2149214975 4930871.306008815>
<818463.8270688282 4935887.298788399>
<818656.5391174796 4940913.591919399>
<818845.1842198916 4945950.126386437>
<819029.596515372 4950996.840571131>
<819209.6111758872 4956053.670272129>
<819385.0644513502 4961120.548726074>
<819555.793714387 4966197.406629487>
<819721.6375045577 4971284.172161537>
<819882.4355720142 4976380.771007703>
<820038.0289205733 4981487.126384295>
<820188.2598501864 4986603.1590638235>
<820332.9719987876 4991728.787401203>
<820472.0103835014 4996863.927360756>
<820605.2214411934 5002008.492544022>
<820732.4530683465 5007162.39421833>
<820853.5546602478 5012325.541346132>
<820968.3771494688 5017497.840615065>
<821076.7730436266 5022679.196468734>
<821178.5964624097 5027869.511138182>
<821273.7031738567 5033068.684674035>
<821361.9506298741 5038276.614979301>
<821443.1980009817 5043493.197842799>
<821517.3062102741 5048718.326973196>
<821584.1379665879 5053951.894033632>
<821643.5577968638 5059193.788676916>
<821695.4320776954 5064443.898581257>
<821739.6290660551 5069702.10948653>
<821776.0189291898 5074968.30523103>
<821804.4737736789 5080242.367788717>
<821824.8676736478 5085524.177306905>
<821837.0766981315 5090813.612144397>
<821840.9789375823 5096110.548910022>
<821836.4545295174 5101414.862501573>
<821823.3856833029 5106726.426145105>
<821801.6567040693 5112045.111434585>
<821771.1540157578 5117370.788371866>
<821731.7661832934 5122703.325406957>
<821683.3839338846 5128042.589478593>
<821625.9001774479 5133388.446055043>
<821559.210026158 5138740.759175172>
<821483.2108131215 5144099.391489723>
<821397.8021101779 5149464.204302784>
<821302.8857448269 5154835.057613444>
<821198.3658162843 5160211.810157601>
<821084.1487106706 5165594.319449907>
<820960.1431153319 5170982.441825834>
<820826.2600322991 5176376.03248383>
<820682.4127908886 5181774.945527562>
<820528.5170594475 5187179.034008212>
<820364.4908562495 5192588.14996682>
<820190.2545595457 5198002.144476643>
<820005.7309167758 5203420.867685525>
<819810.8450529462 5208844.168858253>
<819605.5244781803 5214271.896418882>
<819389.6990944484 5219703.897993009>
<819163.3012014834 5225140.020449994>
<818926.2655018902 5230580.109945094>
<818678.5291054561 5236024.011961503>
<818420.0315326692 5241471.571352282>
<818150.714717455 5246922.632382164>
<817870.5230091366 5252377.03876922>
<817579.4031736297 5257834.633726367>
<817277.30439388 5263295.260002709>
<816964.1782695517 5268758.7599247>
<816639.9788159776 5274224.975437103>
<816304.662462378 5279693.748143754>
<815958.188049361 5285164.919348094>
<815600.5168257105 5290638.330093475>
<815231.6124444747 5296113.821203222>
<814851.4409583627 5301591.233320437>
<814459.9708144609 5307070.406947545>
<814057.1728482784 5312551.18248555>
<813643.020277132 5318033.400273019>
<813217.4886928808 5323516.900624764>
<812780.556054021 5329001.523870215>
<812332.2026771511 5334487.110391483>
<811872.4112278181 5339973.500661098>
<811401.1667107549 5345460.535279419>
<810918.456459519 5350948.055011693>
<810424.2701255443 5356435.900824783>
<809918.5996666143 5361923.913923527>
<809401.439334769 5367411.93578674>
<808872.7856636551 5372899.808202851>
<808332.6374553294 5378387.373305156>
<807780.9957665264 5383874.4736067>
<807217.8638944003 5389360.952034761>
<806643.2473617506 5394846.6519649485>
<806057.1539017431 5400331.417254898>
<805459.5934421348 5405815.092277564>
<804850.5780890129 5411297.521954107>
<804230.1221100589 5416778.551786362>
<803598.2419173463 5422258.027888891>
<802954.9560496819 5427735.797020615>
<802300.2851545011 5433211.706616016>
<801634.2519693252 5438685.604815915>
<800956.8813027916 5444157.340497811>
<800268.200015265 5449626.763305784>
<799568.2369990395 5455093.723679958>
<798857.0231581406 5460558.072885524>
<798134.5913877353 5466019.663041308>
<797400.9765531605 5471478.347147901>
<796656.2154685764 5476933.979115326>
<795900.3468752564 5482386.41379026>
<795133.4114195182 5487835.506982793>
<794355.4516303081 5493281.115492729>
<793566.5118964445 5498723.097135426>
<792766.6384435297 5504161.310767176>
<791955.8793105375 5509595.616310114>
<791134.2843260841 5515025.874776665>
<790301.9050843923 5520451.948293516>
<789458.7949209536 5525873.700125123>
<788605.0088878977 5531290.994696742>
<787740.6037290768 5536703.697616985>
<786865.6378548713 5542111.675699906>
<785980.1713167249 5547514.796986602>
<785084.2657814154 5552912.930766341>
<784177.9845050699 5558305.947597206>
<783261.3923069291 5563693.71932626>
<782334.5555428698 5569076.119109226>
<781397.5420786915 5574453.021429687>
<780450.4212631733 5579824.302117789>
<779493.2639009089 5585189.838368472>
<778526.1422249255 5590549.508759199>
<777549.1298690941 5595903.193267205>
<776562.3018403368 5601250.773286246>
<775565.7344906372 5606592.13164286>
<774559.5054888626 5611927.152612138>
<773543.6937924016 5617255.721932986>
<772518.3796186246 5622577.726822905>
<771483.644416175 5627893.055992265>
<770439.5708360943 5633201.599658077>
<769386.2427027909 5638503.249557266>
<768323.7449848552 5643797.898959448>
<767252.1637657309 5649085.4426791845>
<766171.5862142466 5654365.777087754>
<765082.1005550139 5659638.800124393>
<763983.7960386996 5664904.411307046>
<762876.7629121777 5670162.511742593>
<761761.0923885672 5675413.004136566>
<760636.8766171625 5680655.792802357>
<759504.2086532629 5685890.783669903>
<758363.1824279077 5691117.884293855>
<757213.892717523 5696337.003861228>
<756056.4351134875 5701548.053198529>
<754890.9059916232 5706750.944778361>
<753717.4024816183 5711945.592725501>
<752536.0224363894 5717131.912822453>
<751346.8644013883 5722309.822514468>
<750150.0275838632 5727479.2409140365>
<748945.6118220781 5732640.0888048485>
<747733.7175545002 5737792.2886452135>
<746514.4457889613 5742935.764570949>
<745287.8980718007 5748070.442397727>
<744054.1764569982 5753196.249622883>
<742813.3834753027 5758313.115426682>
<741565.6221033661 5763420.970673036>
<740310.9957328896 5768519.747909679>
<739049.6081397911 5773609.381367797>
<737781.5634533998 5778689.806961103>
<736506.9661256897 5783760.962284365>
<735225.9209005568 5788822.7866113745>
<733938.532783152 5793875.220892372>
